pcc: 0.9985630745732188
rmse: 3252.420935395663
baseline_rmse0: 3494.7353669615445
baseline_rmse1: 4187.912309017818
Code,Name,Pred,Actual,Label
950140,잉글우드랩,13597,14140,65
104460,디와이피엔에프,21502,19890,39
030210,다올투자증권,3930,4025,59
018310,삼목에스폼,15357,15900,51
036200,유니셈,7860,7540,74
071840,롯데하이마트,10307,10380,12
017890,한국알콜,12217,11940,43
029460,케이씨,15659,15800,63
101360,에코앤드림,23818,21600,19
171090,선익시스템,19351,19490,73
011760,현대코퍼레이션,18512,18450,51
001520,동양,1010,1022,32
293480,하나제약,13942,13670,48
271980,제일약품,15450,15550,48
054210,이랜텍,9432,9120,74
045390,대아티아이,3163,3180,90
004560,현대비앤지스틸,11841,11730,0
089600,나스미디어,20337,19690,32
109610,에스와이,6680,5680,89
091580,상신이디피,16123,15140,19
130660,한전산업,7354,7230,6
009160,SIMPAC,3524,3510,32
149950,아바텍,13290,13230,80
123040,엠에스오토텍,5261,5160,22
010100,한국무브넥스,7962,7510,94
214430,아이쓰리시스템,29289,27300,71
006840,AK홀딩스,16970,17270,65
161580,필옵틱스,9042,8920,56
032620,유비케어,4439,4340,48
002810,삼영무역,12551,12640,12
011000,진원생명과학,3116,2965,37
063170,서울옥션,9596,9400,76
038540,상상인,4707,4690,12
239890,피엔에이치테크,23563,22250,74
000050,경방,7838,7730,90
001270,부국증권,21602,21550,12
290670,대보마그네틱,30347,28450,28
143160,아이디스,22156,20850,50
035150,백산,8845,8520,32
048870,시너지이노베이션,2891,2885,25
060590,씨티씨바이오,10701,9960,99
038290,마크로젠,16571,16280,48
334890,이지스밸류리츠,4112,4125,31
289220,자이언트스텝,10080,9460,76
063080,컴투스홀딩스,26463,25000,76
256840,한국비엔씨,3182,3170,13
004360,세방,10751,10870,59
122450,KX,5327,5170,43
005720,넥센,3812,3920,90
117580,대성에너지,9532,10060,1
144960,뉴파워프라즈마,5033,5100,74
126600,BGF에코머티리얼즈,4129,3980,56
036890,진성티이씨,10811,10100,69
004380,삼익THK,10434,10090,68
102260,동성케미컬,4299,4220,99
083450,GST,22426,21600,74
088390,이녹스,23272,21400,28
002020,코오롱,16543,16230,51
211270,AP위성,11782,11570,43
019680,대교,2504,2485,90
030960,양지사,14753,15500,21
027970,한국제지,1154,1145,90
036800,나이스정보통신,20879,20500,56
092230,KPX홀딩스,50226,50700,12
226950,올릭스,14526,13670,48
008060,대덕,6379,6180,74
078020,이베스트투자증권,4036,3925,50
194370,제이에스코퍼레이션,15036,16840,32
014470,부방,2869,2820,90
001130,대한제분,123453,123600,40
179290,엠아이텍,7586,7160,20
214390,경보제약,6542,6560,48
025000,KPX케미칼,42911,43150,12
042420,네오위즈홀딩스,21037,20150,76
083650,비에이치아이,7897,7480,6
004980,성신양회,8871,8720,8
083930,아바코,15826,15330,88
084990,헬릭스미스,4275,4165,48
078150,HB테크놀러지,2708,2600,74
032300,한국파마,17132,17240,48
036010,아비코전자,16847,15740,91
190510,나무가,11763,11120,74
001250,GS글로벌,2437,2355,43
015360,예스코홀딩스,32785,32800,12
037070,파세코,10692,10640,43
000140,하이트진로홀딩스,8616,8530,32
000155,두산우,49504,48350,6
122990,와이솔,6229,6170,25
004710,한솔테크닉스,6162,6620,43
032820,우리기술,1375,1342,6
045970,코아시아,6836,6440,74
294570,쿠콘,20081,19230,76
086890,이수앱지스,5891,5750,48
046440,KG모빌리언스,5026,4910,56
002100,경농,9410,9480,17
042520,한스바이오메드,15450,14850,48
194700,노바렉스,10761,10660,32
007160,사조산업,39782,39350,40
182360,큐브엔터,15517,14880,49
083790,CG인바이츠,2818,2785,48
038110,에코플라스틱,3961,3825,22
092200,디아이씨,5405,5160,22
